"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"190643021","054037802516","","PayerLineItem","6400000001539681518","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-Requests-Tier1","","220257184","First 1,000,000 SNS API Requests per Month are free","2019/03/01 00:00:00","2019/03/31 23:59:59","296.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001540882003","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:MetricMonitorUsage","","355280295","2.0000 CNY per metric-month for the first 10,000 metrics - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","86.94758636","","CNY","173.90","0.0","10.430000","VAT","184.330000"
"190643021","054037802516","","PayerLineItem","6400000001541809082","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:AlarmMonitorUsage","","355280302","0.622 CNY per alarm metric month (standard resolution) - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","123.00716433","","CNY","76.51","0.0","4.590000","VAT","81.100000"
"190643021","054037802516","","PayerLineItem","6400000001541809086","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:Requests","","355280300","0.0622 CNY per 1,000 requests","2019/03/01 00:00:00","2019/03/31 23:59:59","36818348","","CNY","2290.10","0.0","137.360000","VAT","2427.460000"
"190643021","054037802516","","PayerLineItem","6400000001543470698","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:c4.large","ESDomain","275619189","CNY 1.007 per c4.large.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","4464.0","","CNY","4495.25","0.0","269.720000","VAT","4764.970000"
"190643021","054037802516","","PayerLineItem","6400000001543470699","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-NodeUsage:cache.t2.small","CreateCacheCluster:0002","219352917","0.274CNY per T2 Small Cache node-hour (or partial hour) running Redis","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","611.57","0.0","36.690000","VAT","648.260000"
"190643021","054037802516","","PayerLineItem","6400000001543470701","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonRedshift","Amazon Redshift","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:ds2.xlarge","RunComputeNode:0001","210928371","CNY 4.696 hourly fee per Redshift, ds2.xlarge instance","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","10481.47","0.0","628.890000","VAT","11110.360000"
"190643021","054037802516","","PayerLineItem","6400000001543470710","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-DataTransfer-Out-Bytes","","219995562","0.933 CNY per GB - data transfer out of CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","936.04605148","","CNY","873.33","0.0","52.400000","VAT","925.730000"
"190643021","054037802516","","PayerLineItem","6400000001543470712","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:cache.m4.large","CreateCacheCluster:0002","214168077","CNY 0.3733 hourly fee per Redis, cache.m4.large instance","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","555.47","0.0","33.330000","VAT","588.800000"
"190643021","054037802516","","PayerLineItem","6400000001543470713","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonECS","Amazon EC2 Container Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ECS-EC2-vCPU-Hours","","295463842","Amazon ECS - EC2 Launch Type - vCPU hours  - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","4464.29581611","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470715","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CloudFront-In-Bytes","","219995559","0.000 CNY per GB - data transfer in per month via CloudFront","2019/03/01 00:00:00","2019/03/31 23:59:59","2.47423513","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470718","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonKinesis","Amazon Kinesis","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-PutRequestPayloadUnits","PutRequest","272524113","CNY 0.1070 per 1 million payload units","2019/03/01 00:00:00","2019/03/31 23:59:59","3096685.0","","CNY","0.33","0.0","0.020000","VAT","0.350000"
"190643021","054037802516","","PayerLineItem","6400000001543470719","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:m4.xlarge","ESDomain","275619199","CNY 2.44 per m4.xlarge.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","5446.08","0.0","326.760000","VAT","5772.840000"
"190643021","054037802516","","PayerLineItem","6400000001543470725","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-VendedLog-Bytes","PutLogEvents","355280308","6.228 CNY per GB log data ingested for the first 10TB - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","447.0475196","","CNY","2784.21","0.0","167.040000","VAT","2951.250000"
"190643021","054037802516","","PayerLineItem","6400000001543470730","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSLambda","AWS Lambda","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-Lambda-GB-Second","","274057630","AWS Lambda - Total Compute - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","220645.0625","","CNY","25.04","0.0","1.500000","VAT","26.540000"
"190643021","054037802516","","PayerLineItem","6400000001543470731","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:r4.large","RunInstances","211098246","CNY 0.5383 hourly fee per Linux/UNIX (Amazon VPC), r4.large instance","2019/03/01 00:00:00","2019/03/31 23:59:59","744.0","","CNY","400.50","0.0","24.030000","VAT","424.530000"
"190643021","054037802516","","PayerLineItem","6400000001543470732","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:r4.4xlarge","RunInstances","211099179","Linux/UNIX (Amazon VPC), r4.4xlarge reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470733","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:MetricMonitorUsage","","355280315","0.000 CNY per metric-month - first 10 metrics","2019/03/01 00:00:00","2019/03/31 23:59:59","10.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470737","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-NodeUsage:cache.r4.xlarge","CreateCacheCluster:0002","219352922","4.106CNY per Enhanced High Memory R4.xLarge Cache node-hour (or partial hour) running Redis","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","6109.73","0.0","366.580000","VAT","6476.310000"
"190643021","054037802516","","PayerLineItem","6400000001543470738","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:m4.large","RunInstances","211328315","Linux/UNIX (Amazon VPC), m4.xlarge reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","4464.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470741","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-WriteCapacityUnit-Hrs","CommittedThroughput","327600563","CNY 0.0058 per hour for units of write capacity","2019/03/01 00:00:00","2019/03/31 23:59:59","4506290.0","","CNY","26136.48","0.0","1568.170000","VAT","27704.650000"
"190643021","054037802516","","PayerLineItem","6400000001543470743","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-DataProcessing-Bytes","PutLogEvents","355280299","6.228 CNY per GB log data ingested - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","5740.66066238","","CNY","35752.83","0.0","2145.160000","VAT","37897.990000"
"190643021","054037802516","","PayerLineItem","6400000001543470744","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonKinesis","Amazon Kinesis","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-Storage-ShardHour","shardHourStorage","272524110","CNY 0.1150 per provisioned shard-hour","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","256.68","0.0","15.400000","VAT","272.080000"
"190643021","054037802516","","PayerLineItem","6400000001543470745","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ReadCapacityUnit-Hrs","CommittedThroughput","327600567","CNY 0.00116 per hour for units of read capacity","2019/03/01 00:00:00","2019/03/31 23:59:59","2277266.0","","CNY","2641.63","0.0","158.500000","VAT","2800.130000"
"190643021","054037802516","","PayerLineItem","6400000001543470746","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonKinesisFirehose","Amazon Kinesis Firehose","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BilledBytes","PutRecordBatch","328192228","Tier 1 CNY 0.26 per GB of data ingested","2019/03/01 00:00:00","2019/03/31 23:59:59","5.54431428","","CNY","1.47","0.0","0.090000","VAT","1.560000"
"190643021","054037802516","","PayerLineItem","6400000001543470747","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonRedshift","Amazon Redshift","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-Node:ds2.xlarge","RunComputeNode:0001","210928370","Redshift, ds2.xlarge reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470748","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:m4.xlarge","RunInstances","211181082","Linux/UNIX (Amazon VPC), m4.large reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470751","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:t2.medium","ESDomain","275619210","CNY 0.536 per t2.medium.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","744.0","","CNY","438.22","0.0","26.290000","VAT","464.510000"
"190643021","054037802516","","PayerLineItem","6400000001543470752","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:AlarmMonitorUsage","","355280313","0.000 CNY per alarm metric month - first 10 alarms","2019/03/01 00:00:00","2019/03/31 23:59:59","10.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470758","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonRedshift","Amazon Redshift","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:ds2.xlarge","RunComputeNode:0001","210928371","CNY 4.696 hourly fee per Redshift, ds2.xlarge instance","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","6987.65","0.0","419.260000","VAT","7406.910000"
"190643021","054037802516","","PayerLineItem","6400000001543470760","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:c4.xlarge","ESDomain","275619209","CNY 2.01 per c4.xlarge.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","3710.0","","CNY","7457.10","0.0","447.430000","VAT","7904.530000"
"190643021","054037802516","","PayerLineItem","6400000001543470761","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonECR","Amazon EC2 Container Registry (ECR)","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-TimedStorage-ByteHrs","","254745348","500MB-month Free Tier","2019/03/01 00:00:00","2019/03/31 23:59:59","0.5","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470763","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:r4.large","RunInstances","211098245","Linux/UNIX (Amazon VPC), r4.large reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","744.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470765","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:c4.8xlarge","ESDomain","275619200","CNY 16.057 per c4.8xlarge.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","20784.0","","CNY","333728.69","0.0","20023.720000","VAT","353752.410000"
"190643021","054037802516","","PayerLineItem","6400000001543470766","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:m4.large","RunInstances","211181082","Linux/UNIX (Amazon VPC), m4.large reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","5952.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470767","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:m4.2xlarge","ESDomain","275619201","CNY 4.883 per m4.2xlarge.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","7265.90","0.0","435.950000","VAT","7701.850000"
"190643021","054037802516","","PayerLineItem","6400000001543470768","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:m4.large","ESDomain","275619206","CNY 1.222 per m4.large.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","27516.0","","CNY","33624.55","0.0","2017.470000","VAT","35642.020000"
"190643021","054037802516","","PayerLineItem","6400000001543470770","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","214168076","Redis, cache.m4.large reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470773","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-DataTransfer-In-Bytes","","219995564","0.000 CNY per GB - data transfer in per month","2019/03/01 00:00:00","2019/03/31 23:59:59","1164.47151548","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470776","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSLambda","AWS Lambda","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-Request","","274057631","AWS Lambda - Total Requests - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","4199968.0","","CNY","5.71","0.0","0.340000","VAT","6.050000"
"190643021","054037802516","","PayerLineItem","6400000001543470779","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:t2.small","ESDomain","275619213","CNY 0.269 per t2.small.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","2977.0","","CNY","878.22","0.0","52.700000","VAT","930.920000"
"190643021","054037802516","","PayerLineItem","6400000001543470780","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ESInstance:r4.16xlarge","ESDomain","275619203","CNY 62.013 per r4.16xlarge.elasticsearch instance hour (or partial hour) - CNW1","2019/03/01 00:00:00","2019/03/31 23:59:59","16724.0","","CNY","1037105.41","0.0","62226.320000","VAT","1099331.730000"
"190643021","054037802516","","PayerLineItem","6400000001543470785","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:t2.medium","RunInstances","211321332","CNY 0.1547 hourly fee per Linux/UNIX (Amazon VPC), t2.medium instance","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","345.29","0.0","20.720000","VAT","366.010000"
"190643021","054037802516","","PayerLineItem","6400000001543470788","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","219352907","1.125CNY per Gen Purpose M4.large node hour running Redis","2019/03/01 00:00:00","2019/03/31 23:59:59","2978.0","","CNY","3350.25","0.0","201.020000","VAT","3551.270000"
"190643021","054037802516","","PayerLineItem","6400000001543470789","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:r4.4xlarge","RunInstances","211099180","CNY 4.3061 hourly fee per Linux/UNIX (Amazon VPC), r4.4xlarge instance","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","6407.48","0.0","384.450000","VAT","6791.930000"
"190643021","054037802516","","PayerLineItem","6400000001543470792","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-NodeUsage:cache.r4.2xlarge","CreateCacheCluster:0002","219352927","8.214CNY per Enhanced High Memory R4.2xLarge Cache node-hour (or partial hour) running Redis","2019/03/01 00:00:00","2019/03/31 23:59:59","6696.0","","CNY","55000.94","0.0","3300.060000","VAT","58301.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470799","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:m4.large","RunInstances","211181083","CNY 0.3308 hourly fee per Linux/UNIX (Amazon VPC), m4.large instance","2019/03/01 00:00:00","2019/03/31 23:59:59","10416.0","","CNY","3445.61","0.0","206.740000","VAT","3652.350000"
"190643021","054037802516","","PayerLineItem","6400000001543470800","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonECS","Amazon EC2 Container Service","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-ECS-EC2-GB-Hours","","295463841","Amazon ECS - EC2 Launch Type - Memory GB hours  - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","5859.29581611","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470805","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:Requests","","355280317","0.000 CNY per request - first 1,000,000 requests","2019/03/01 00:00:00","2019/03/31 23:59:59","1000000.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470806","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-DataTransfer-Regional-Bytes","","219995563","0.067 CNY per GB - Regional Data Transfer","2019/03/01 00:00:00","2019/03/31 23:59:59","46880.17177152","","CNY","3140.97","0.0","188.460000","VAT","3329.430000"
"190643021","054037802516","","PayerLineItem","6400000001543470807","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CW:GMD-Metrics","GetMetricData","355280294","0.0651 CNY per 1,000 metrics requested using GetMetricData API - China (Ningxia)","2019/03/01 00:00:00","2019/03/31 23:59:59","40035825","","CNY","2606.33","0.0","156.390000","VAT","2762.720000"
"190643021","054037802516","","PayerLineItem","6400000001543470809","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonRedshift","Amazon Redshift","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-Node:ds2.xlarge","RunComputeNode:0001","210928370","Redshift, ds2.xlarge reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470810","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CloudFront-Out-Bytes","","219995558","0.933 CNY per GB - data transfer out of CNW1 to CloudFront","2019/03/01 00:00:00","2019/03/31 23:59:59","0.30277274","","CNY","0.28","0.0","0.020000","VAT","0.300000"
"190643021","054037802516","","PayerLineItem","6400000001543470811","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:c4.large","RunInstances","211105071","Linux/UNIX (Amazon VPC), c4.large reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","1488.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470814","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-DataProcessing-Bytes","PutLogEvents","355280319","First 5GB per month of log data ingested is free.","2019/03/01 00:00:00","2019/03/31 23:59:59","5.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470815","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-HeavyUsage:m4.xlarge","RunInstances","211328316","CNY 0.6616 hourly fee per Linux/UNIX (Amazon VPC), m4.xlarge instance","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","1476.69","0.0","88.600000","VAT","1565.290000"
"190643021","054037802516","","PayerLineItem","6400000001543470816","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-BoxUsage:t2.medium","RunInstances","211321331","Linux/UNIX (Amazon VPC), t2.medium reserved instance applied","2019/03/01 00:00:00","2019/03/31 23:59:59","2232.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"190643021","054037802516","","PayerLineItem","6400000001543470819","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/04/03 06:17:01","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Cloud Technology Services (Ningxia) Co., Ltd","CNW1-CNN1-AWS-Out-Bytes","","219995560","$0.6003 CNY per GB - Inter Region DT cost (Out bytes to BJS)","2019/03/01 00:00:00","2019/03/31 23:59:59","6991.60182273","","CNY","4197.06","0.0","251.830000","VAT","4448.890000"
